"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2013","2013",2.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2014","2014",1.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2000","2000",7.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2001","2001",6.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2002","2002",7.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2003","2003",6.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2004","2004",5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2005","2005",6.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2006","2006",5.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2007","2007",3.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2008","2008",3.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2009","2009",5.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2010","2010",4.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2011","2011",4.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2012","2012",4.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2013","2013",4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","JPN","Japan","2014","2014",3.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2000","2000",15,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2002","2002",16,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2003","2003",15,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2005","2005",14,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2006","2006",15,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2007","2007",15,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2008","2008",12,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2009","2009",13.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2010","2010",15.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2011","2011",17.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2012","2012",9.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2013","2013",11.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2014","2014",11,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","KOR","Korea","2015","2015",8.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2000","2000",17.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2001","2001",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2002","2002",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2003","2003",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2004","2004",18.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2005","2005",18.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2006","2006",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2007","2007",18.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2008","2008",17.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2009","2009",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2010","2010",17,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2011","2011",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2012","2012",16.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2013","2013",16.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2014","2014",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LUX","Luxembourg","2015","2015",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2000","2000",74.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2001","2001",68.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2002","2002",56.1,"B","Break"
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2003","2003",56.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2004","2004",53.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2005","2005",54,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2006","2006",50.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2007","2007",48.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2008","2008",49.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2009","2009",53.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2010","2010",44.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2011","2011",43,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2012","2012",42.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2013","2013",38.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2014","2014",38.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","MEX","Mexico","2015","2015",34.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2000","2000",8.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2001","2001",6.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2002","2002",9.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2003","2003",4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2004","2004",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2005","2005",8.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2006","2006",8.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2007","2007",5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2008","2008",4.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2009","2009",4.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2010","2010",2.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2011","2011",1.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2012","2012",3.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2013","2013",2.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2014","2014",2.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NLD","Netherlands","2015","2015",3.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2000","2000",8.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2001","2001",5.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2002","2002",14.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2003","2003",7.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2004","2004",6.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2005","2005",8.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2006","2006",11.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2007","2007",20,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2008","2008",9.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2009","2009",15.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2010","2010",7.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2011","2011",11.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2012","2012",11.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NZL","New Zealand","2013","2013",16.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2000","2000",3.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2001","2001",5.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2002","2002",3.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2003","2003",12.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2004","2004",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2005","2005",3.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2006","2006",8.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2007","2007",6.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2008","2008",5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2009","2009",1.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2010","2010",4.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2011","2011",4.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2012","2012",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2013","2013",3.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2014","2014",3.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","NOR","Norway","2015","2015",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2000","2000",7.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2001","2001",3.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2002","2002",5.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2003","2003",4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2004","2004",4.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2005","2005",3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2006","2006",2.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2007","2007",2.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2008","2008",4.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2009","2009",1.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2010","2010",2.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2011","2011",2.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2012","2012",1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2013","2013",1.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2014","2014",2.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","POL","Poland","2015","2015",1.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2000","2000",2.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2001","2001",6.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2002","2002",6.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2003","2003",7.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2004","2004",8.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2005","2005",2.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2006","2006",5.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2007","2007",4.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2008","2008",3.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2009","2009",7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2010","2010",7.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2011","2011",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2012","2012",4.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2013","2013",6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","PRT","Portugal","2014","2014",7.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2000","2000",1.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2001","2001",15.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2002","2002",7.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2003","2003",3.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2004","2004",5.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2005","2005",3.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2006","2006",5.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2007","2007",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2008","2008",3.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2009","2009",11.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2010","2010",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2011","2011",9.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2012","2012",3.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2013","2013",1.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2014","2014",3.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","SVK","Slovak Republic","2015","2015",1.8,,
